hora;dato;linea;robot;referencia
2023-05-09 10:20:00.630102;101.0;Linea 2;R1;programa2
2023-05-09 10:20:00.870382;102.05;Linea 2;R1;programa2
2023-05-09 10:20:01.115782;103.14;Linea 2;R1;programa2
2023-05-09 10:20:01.356767;103.14;Linea 2;R1;programa2
2023-05-09 10:20:01.596955;104.11;Linea 2;R1;programa2
2023-05-09 10:20:01.841877;104.11;Linea 2;R1;programa2
2023-05-09 10:20:02.083034;105.18;Linea 2;R1;programa2
2023-05-09 10:20:02.324232;106.13;Linea 2;R1;programa2
2023-05-09 10:20:02.567218;106.13;Linea 2;R1;programa2
2023-05-09 10:20:02.810166;107.13;Linea 2;R1;programa2
2023-05-09 10:20:03.052704;107.13;Linea 2;R1;programa2
2023-05-09 10:20:03.297455;957.88;Linea 2;R1;programa2
2023-05-09 10:20:03.536819;973.95;Linea 2;R1;programa2
2023-05-09 10:20:03.775523;973.95;Linea 2;R1;programa2
2023-05-09 10:20:04.017088;972.99;Linea 2;R1;programa2
2023-05-09 10:20:04.255810;972.99;Linea 2;R1;programa2
2023-05-09 10:20:04.498333;972.05;Linea 2;R1;programa2
2023-05-09 10:20:04.745434;971.68;Linea 2;R1;programa2
2023-05-09 10:20:04.986523;971.68;Linea 2;R1;programa2
2023-05-09 10:20:05.227775;971.31;Linea 2;R1;programa2
2023-05-09 10:20:05.471491;971.31;Linea 2;R1;programa2
2023-05-09 10:20:05.713094;970.25;Linea 2;R1;programa2
2023-05-09 10:20:05.953617;969.92;Linea 2;R1;programa2
2023-05-09 10:20:06.190912;969.92;Linea 2;R1;programa2
2023-05-09 10:20:06.429947;969.52;Linea 2;R1;programa2
2023-05-09 10:20:06.669384;969.52;Linea 2;R1;programa2
2023-05-09 10:20:06.908366;968.69;Linea 2;R1;programa2
2023-05-09 10:20:07.146076;455.96;Linea 2;R1;programa2
2023-05-09 10:20:07.386870;455.96;Linea 2;R1;programa2
2023-05-09 10:20:07.626748;113.98;Linea 2;R1;programa2
2023-05-09 10:20:07.865571;113.98;Linea 2;R1;programa2
2023-05-09 10:20:08.111807;94.19;Linea 2;R1;programa2
2023-05-09 10:20:08.351756;95.48;Linea 2;R1;programa2
2023-05-09 10:20:08.595410;95.48;Linea 2;R1;programa2
2023-05-09 10:20:08.838873;96.59;Linea 2;R1;programa2
2023-05-09 10:20:09.077183;96.59;Linea 2;R1;programa2
2023-05-09 10:20:09.316221;97.75;Linea 2;R1;programa2
2023-05-09 10:20:09.557342;98.79;Linea 2;R1;programa2
2023-05-09 10:20:09.795760;98.79;Linea 2;R1;programa2
2023-05-09 10:20:10.035085;99.84;Linea 2;R1;programa2
2023-05-09 10:20:10.276253;99.84;Linea 2;R1;programa2
2023-05-09 10:20:10.518036;100.78;Linea 2;R1;programa2
2023-05-09 10:20:10.759452;101.97;Linea 2;R1;programa2
2023-05-09 10:20:11.006075;101.97;Linea 2;R1;programa2
2023-05-09 10:20:11.238539;102.96;Linea 2;R1;programa2
2023-05-09 10:20:11.482425;102.96;Linea 2;R1;programa2
2023-05-09 10:20:11.723616;103.82;Linea 2;R1;programa2
2023-05-09 10:20:11.965402;105.04;Linea 2;R1;programa2
2023-05-09 10:20:12.210717;105.04;Linea 2;R1;programa2
2023-05-09 10:20:12.445837;105.99;Linea 2;R1;programa2
2023-05-09 10:20:12.688613;105.99;Linea 2;R1;programa2
2023-05-09 10:20:12.928038;1016.17;Linea 2;R1;programa2
2023-05-09 10:20:13.168363;967.84;Linea 2;R1;programa2
2023-05-09 10:20:13.409302;967.84;Linea 2;R1;programa2
2023-05-09 10:20:13.650701;974.04;Linea 2;R1;programa2
2023-05-09 10:20:13.898690;974.04;Linea 2;R1;programa2
2023-05-09 10:20:14.137691;973.12;Linea 2;R1;programa2
2023-05-09 10:20:14.378604;972.29;Linea 2;R1;programa2
2023-05-09 10:20:14.620522;972.29;Linea 2;R1;programa2
2023-05-09 10:20:14.862715;971.61;Linea 2;R1;programa2
2023-05-09 10:20:15.104001;971.61;Linea 2;R1;programa2
2023-05-09 10:20:15.344767;971.23;Linea 2;R1;programa2
2023-05-09 10:20:15.587391;970.58;Linea 2;R1;programa2
2023-05-09 10:20:15.828334;970.58;Linea 2;R1;programa2
2023-05-09 10:20:16.072574;970.22;Linea 2;R1;programa2
2023-05-09 10:20:16.314215;160.68;Linea 2;R1;programa2
2023-05-09 10:20:16.551470;160.68;Linea 2;R1;programa2
2023-05-09 10:20:16.799278;97.47;Linea 2;R1;programa2
2023-05-09 10:20:17.037917;97.47;Linea 2;R1;programa2
2023-05-09 10:20:17.281989;94.39;Linea 2;R1;programa2
2023-05-09 10:20:17.529727;95.68;Linea 2;R1;programa2
2023-05-09 10:20:17.767795;95.68;Linea 2;R1;programa2
2023-05-09 10:20:18.003546;96.8;Linea 2;R1;programa2
2023-05-09 10:20:18.241632;96.8;Linea 2;R1;programa2
2023-05-09 10:20:18.480126;97.95;Linea 2;R1;programa2
2023-05-09 10:20:18.719279;99.09;Linea 2;R1;programa2
2023-05-09 10:20:18.959602;99.09;Linea 2;R1;programa2
2023-05-09 10:20:19.198905;100.17;Linea 2;R1;programa2
2023-05-09 10:20:19.436827;100.17;Linea 2;R1;programa2
2023-05-09 10:20:19.679927;101.32;Linea 2;R1;programa2
2023-05-09 10:20:19.921534;102.43;Linea 2;R1;programa2
2023-05-09 10:20:20.166957;102.43;Linea 2;R1;programa2
2023-05-09 10:20:20.409249;103.45;Linea 2;R1;programa2
2023-05-09 10:20:20.648982;103.45;Linea 2;R1;programa2
2023-05-09 10:20:20.895581;104.59;Linea 2;R1;programa2
2023-05-09 10:20:21.138205;105.67;Linea 2;R1;programa2
2023-05-09 10:20:21.377434;105.67;Linea 2;R1;programa2
2023-05-09 10:20:21.619667;106.7;Linea 2;R1;programa2
2023-05-09 10:20:21.855897;106.7;Linea 2;R1;programa2
2023-05-09 10:20:22.100320;107.85;Linea 2;R1;programa2
2023-05-09 10:20:22.336363;991.91;Linea 2;R1;programa2
2023-05-09 10:20:22.576642;991.91;Linea 2;R1;programa2
2023-05-09 10:20:22.812919;1015.33;Linea 2;R1;programa2
2023-05-09 10:20:23.053976;1015.33;Linea 2;R1;programa2
2023-05-09 10:20:23.294264;973.81;Linea 2;R1;programa2
2023-05-09 10:20:23.533697;972.16;Linea 2;R1;programa2
2023-05-09 10:20:23.772906;972.16;Linea 2;R1;programa2
2023-05-09 10:20:24.011139;972.37;Linea 2;R1;programa2
2023-05-09 10:20:24.249337;972.37;Linea 2;R1;programa2
2023-05-09 10:20:24.494709;972.15;Linea 2;R1;programa2
2023-05-09 10:20:24.733836;971.06;Linea 2;R1;programa2
2023-05-09 10:20:24.977468;971.06;Linea 2;R1;programa2
2023-05-09 10:20:25.356100;970.6;Linea 2;R1;programa2
2023-05-09 10:20:25.637614;971.69;Linea 2;R1;programa2
2023-05-09 10:20:25.926376;971.2;Linea 2;R1;programa2
2023-05-09 10:20:26.216445;971.2;Linea 2;R1;programa2
2023-05-09 10:20:26.485724;970.82;Linea 2;R1;programa2
2023-05-09 10:20:26.769907;970.01;Linea 2;R1;programa2
2023-05-09 10:20:27.053918;970.01;Linea 2;R1;programa2
2023-05-09 10:20:27.395987;199.97;Linea 2;R1;programa2
2023-05-09 10:20:27.682074;99.67;Linea 2;R1;programa2
2023-05-09 10:20:27.966301;95.54;Linea 2;R1;programa2
2023-05-09 10:20:28.252926;95.54;Linea 2;R1;programa2
2023-05-09 10:20:28.537321;96.76;Linea 2;R1;programa2
2023-05-09 10:20:28.781277;97.94;Linea 2;R1;programa2
2023-05-09 10:20:29.070523;97.94;Linea 2;R1;programa2
2023-05-09 10:20:29.401941;99.11;Linea 2;R1;programa2
2023-05-09 10:20:29.685747;100.23;Linea 2;R1;programa2
2023-05-09 10:20:29.968908;101.46;Linea 2;R1;programa2
2023-05-09 10:20:30.249754;101.46;Linea 2;R1;programa2
2023-05-09 10:20:30.496011;104.13;Linea 2;R1;programa2
2023-05-09 10:20:30.762965;103.66;Linea 2;R1;programa2
2023-05-09 10:20:31.035232;103.66;Linea 2;R1;programa2
2023-05-09 10:20:31.277236;104.68;Linea 2;R1;programa2
2023-05-09 10:20:31.515943;105.81;Linea 2;R1;programa2
2023-05-09 10:20:31.753793;105.81;Linea 2;R1;programa2
2023-05-09 10:20:32.004971;1024.3;Linea 2;R1;programa2
2023-05-09 10:20:32.256890;1024.3;Linea 2;R1;programa2
2023-05-09 10:20:32.500812;974.37;Linea 2;R1;programa2
2023-05-09 10:20:32.746590;973.23;Linea 2;R1;programa2
2023-05-09 10:20:32.987413;973.23;Linea 2;R1;programa2
2023-05-09 10:20:33.231370;972.07;Linea 2;R1;programa2
2023-05-09 10:20:33.471055;972.07;Linea 2;R1;programa2
2023-05-09 10:20:33.717352;971.59;Linea 2;R1;programa2
2023-05-09 10:20:33.955645;971.07;Linea 2;R1;programa2
2023-05-09 10:20:34.201727;971.07;Linea 2;R1;programa2
2023-05-09 10:20:34.441762;970.42;Linea 2;R1;programa2
2023-05-09 10:20:34.681701;970.42;Linea 2;R1;programa2
2023-05-09 10:20:34.943345;970.74;Linea 2;R1;programa2
2023-05-09 10:20:35.182631;970.71;Linea 2;R1;programa2
2023-05-09 10:20:35.423798;970.71;Linea 2;R1;programa2
2023-05-09 10:20:35.667447;970.54;Linea 2;R1;programa2
2023-05-09 10:20:35.905329;970.54;Linea 2;R1;programa2
2023-05-09 10:20:36.156443;150.61;Linea 2;R1;programa2
2023-05-09 10:20:36.397350;96.96;Linea 2;R1;programa2
2023-05-09 10:20:36.638331;96.96;Linea 2;R1;programa2
2023-05-09 10:20:36.878215;95.56;Linea 2;R1;programa2
2023-05-09 10:20:37.126398;96.81;Linea 2;R1;programa2
2023-05-09 10:20:37.364348;96.81;Linea 2;R1;programa2
2023-05-09 10:20:37.602439;98.07;Linea 2;R1;programa2
2023-05-09 10:20:37.842133;98.07;Linea 2;R1;programa2
2023-05-09 10:20:38.086354;99.25;Linea 2;R1;programa2
2023-05-09 10:20:38.333205;100.4;Linea 2;R1;programa2
2023-05-09 10:20:38.591084;100.4;Linea 2;R1;programa2
2023-05-09 10:20:38.833217;101.58;Linea 2;R1;programa2
2023-05-09 10:20:39.075736;101.58;Linea 2;R1;programa2
2023-05-09 10:20:39.327492;102.61;Linea 2;R1;programa2
2023-05-09 10:20:39.566351;103.9;Linea 2;R1;programa2
2023-05-09 10:20:39.806551;103.9;Linea 2;R1;programa2
2023-05-09 10:20:40.063492;105.09;Linea 2;R1;programa2
2023-05-09 10:20:40.303251;105.09;Linea 2;R1;programa2
2023-05-09 10:20:40.547737;106.28;Linea 2;R1;programa2
2023-05-09 10:20:40.795343;107.37;Linea 2;R1;programa2
2023-05-09 10:20:41.037213;107.37;Linea 2;R1;programa2
2023-05-09 10:20:41.315363;999.31;Linea 2;R1;programa2
2023-05-09 10:20:41.553410;971.96;Linea 2;R1;programa2
2023-05-09 10:20:41.794175;971.96;Linea 2;R1;programa2
2023-05-09 10:20:42.066429;972.73;Linea 2;R1;programa2
2023-05-09 10:20:42.305616;972.73;Linea 2;R1;programa2
2023-05-09 10:20:42.546945;972.02;Linea 2;R1;programa2
2023-05-09 10:20:42.787952;971.31;Linea 2;R1;programa2
2023-05-09 10:20:43.033958;971.31;Linea 2;R1;programa2
2023-05-09 10:20:43.270313;970.77;Linea 2;R1;programa2
2023-05-09 10:20:43.510043;970.77;Linea 2;R1;programa2
2023-05-09 10:20:43.751707;970.62;Linea 2;R1;programa2
2023-05-09 10:20:43.992694;970.65;Linea 2;R1;programa2
2023-05-09 10:20:44.233788;970.65;Linea 2;R1;programa2
2023-05-09 10:20:44.510419;970.53;Linea 2;R1;programa2
2023-05-09 10:20:44.756056;970.88;Linea 2;R1;programa2
2023-05-09 10:20:45.038927;970.88;Linea 2;R1;programa2
2023-05-09 10:20:45.342960;430.57;Linea 2;R1;programa2
2023-05-09 10:20:45.609812;112.65;Linea 2;R1;programa2
2023-05-09 10:20:45.915429;95.11;Linea 2;R1;programa2
2023-05-09 10:20:46.153829;95.11;Linea 2;R1;programa2
2023-05-09 10:20:46.400176;95.59;Linea 2;R1;programa2
2023-05-09 10:20:46.642535;95.59;Linea 2;R1;programa2
2023-05-09 10:20:46.884308;97.1;Linea 2;R1;programa2
2023-05-09 10:20:47.163304;98.45;Linea 2;R1;programa2
2023-05-09 10:20:47.449958;98.45;Linea 2;R1;programa2
2023-05-09 10:20:47.687290;99.8;Linea 2;R1;programa2
2023-05-09 10:20:47.958699;101.2;Linea 2;R1;programa2
2023-05-09 10:20:48.218929;101.2;Linea 2;R1;programa2
2023-05-09 10:20:48.458947;102.5;Linea 2;R1;programa2
2023-05-09 10:20:48.728535;103.81;Linea 2;R1;programa2
2023-05-09 10:20:48.969140;103.81;Linea 2;R1;programa2
2023-05-09 10:20:49.206420;105.13;Linea 2;R1;programa2
2023-05-09 10:20:49.447992;105.13;Linea 2;R1;programa2
2023-05-09 10:20:49.692326;105.42;Linea 2;R1;programa2
2023-05-09 10:20:49.932313;107.73;Linea 2;R1;programa2
2023-05-09 10:20:50.199389;107.73;Linea 2;R1;programa2
2023-05-09 10:20:50.437372;109.05;Linea 2;R1;programa2
2023-05-09 10:20:50.674546;109.05;Linea 2;R1;programa2
2023-05-09 10:20:50.920210;1013.21;Linea 2;R1;programa2
2023-05-09 10:20:51.158990;975.72;Linea 2;R1;programa2
2023-05-09 10:20:51.399764;975.72;Linea 2;R1;programa2
2023-05-09 10:20:51.672525;974.13;Linea 2;R1;programa2
2023-05-09 10:20:51.915932;973.24;Linea 2;R1;programa2
2023-05-09 10:20:52.153555;973.24;Linea 2;R1;programa2
2023-05-09 10:20:52.404893;972.95;Linea 2;R1;programa2
2023-05-09 10:20:52.647202;972.95;Linea 2;R1;programa2
2023-05-09 10:20:52.892524;971.56;Linea 2;R1;programa2
2023-05-09 10:20:53.139458;971.83;Linea 2;R1;programa2
2023-05-09 10:20:53.379372;971.83;Linea 2;R1;programa2
2023-05-09 10:20:53.617673;971.64;Linea 2;R1;programa2
2023-05-09 10:20:53.857285;971.64;Linea 2;R1;programa2
2023-05-09 10:20:54.098835;968.81;Linea 2;R1;programa2
2023-05-09 10:20:54.337358;962.85;Linea 2;R1;programa2
2023-05-09 10:20:54.614665;962.85;Linea 2;R1;programa2
2023-05-09 10:20:54.854600;385.07;Linea 2;R1;programa2
2023-05-09 10:20:55.098426;385.07;Linea 2;R1;programa2
2023-05-09 10:20:55.339637;110.48;Linea 2;R1;programa2
2023-05-09 10:20:55.576497;95.84;Linea 2;R1;programa2
2023-05-09 10:20:55.822066;95.84;Linea 2;R1;programa2
2023-05-09 10:20:56.059868;97.43;Linea 2;R1;programa2
2023-05-09 10:20:56.296329;97.43;Linea 2;R1;programa2
2023-05-09 10:20:56.539500;99.14;Linea 2;R1;programa2
2023-05-09 10:20:56.800301;100.73;Linea 2;R1;programa2
2023-05-09 10:20:57.076099;100.73;Linea 2;R1;programa2
2023-05-09 10:20:57.343173;102.33;Linea 2;R1;programa2
2023-05-09 10:20:57.649176;103.83;Linea 2;R1;programa2
2023-05-09 10:20:57.931639;103.83;Linea 2;R1;programa2
2023-05-09 10:20:58.252304;105.35;Linea 2;R1;programa2
2023-05-09 10:20:58.493970;107.01;Linea 2;R1;programa2
2023-05-09 10:20:58.731058;107.01;Linea 2;R1;programa2
2023-05-09 10:20:58.982351;108.4;Linea 2;R1;programa2
2023-05-09 10:20:59.242771;109.96;Linea 2;R1;programa2
2023-05-09 10:20:59.553676;111.44;Linea 2;R1;programa2
2023-05-09 10:20:59.813792;111.44;Linea 2;R1;programa2
2023-05-09 10:21:00.099626;133.18;Linea 2;R1;programa2
2023-05-09 10:21:00.363397;1021.46;Linea 2;R1;programa2
2023-05-09 10:21:00.600142;1021.46;Linea 2;R1;programa2
2023-05-09 10:21:00.842476;975.45;Linea 2;R1;programa2
2023-05-09 10:21:01.081550;975.45;Linea 2;R1;programa2
2023-05-09 10:21:01.325134;975.28;Linea 2;R1;programa2
2023-05-09 10:21:01.563471;974.11;Linea 2;R1;programa2
2023-05-09 10:21:01.898446;974.11;Linea 2;R1;programa2
2023-05-09 10:21:02.137993;973.03;Linea 2;R1;programa2
2023-05-09 10:21:02.376721;972.08;Linea 2;R1;programa2
2023-05-09 10:21:02.651525;972.08;Linea 2;R1;programa2
2023-05-09 10:21:02.894493;971.43;Linea 2;R1;programa2
2023-05-09 10:21:03.135942;971.43;Linea 2;R1;programa2
2023-05-09 10:21:03.387273;970.93;Linea 2;R1;programa2
2023-05-09 10:21:03.629704;970.43;Linea 2;R1;programa2
2023-05-09 10:21:03.870274;970.43;Linea 2;R1;programa2
2023-05-09 10:21:04.112863;969.62;Linea 2;R1;programa2
2023-05-09 10:21:04.352844;969.79;Linea 2;R1;programa2
2023-05-09 10:21:04.589508;969.79;Linea 2;R1;programa2
2023-05-09 10:21:04.834893;311.07;Linea 2;R1;programa2
2023-05-09 10:21:05.075437;311.07;Linea 2;R1;programa2
2023-05-09 10:21:05.316864;106.31;Linea 2;R1;programa2
2023-05-09 10:21:05.587641;95.21;Linea 2;R1;programa2
2023-05-09 10:21:05.830747;95.21;Linea 2;R1;programa2
2023-05-09 10:21:06.074992;97.06;Linea 2;R1;programa2
2023-05-09 10:21:06.321122;98.9;Linea 2;R1;programa2
2023-05-09 10:21:06.566609;98.9;Linea 2;R1;programa2
2023-05-09 10:21:06.804496;100.64;Linea 2;R1;programa2
2023-05-09 10:21:07.045545;100.64;Linea 2;R1;programa2
2023-05-09 10:21:07.293650;102.44;Linea 2;R1;programa2
2023-05-09 10:21:07.533969;102.44;Linea 2;R1;programa2
